date,WETH,WBTC,WETH_price,WBTC_price,WETH_usd_volume,WBTC_usd_volume,daily_volume_usd,fees_usd
2024-03-08,1902.60956328,32985.34126031198,3883.36,68124.19,7388517.873659021,2247099655.2323327,2254488173.105992,1127244.086552996
2024-03-09,543.44100444,9486.197311085576,3905.21,68313.27,2122251.2449491327,648033158.185463,650155409.430412,325077.70471520605
2024-03-10,853.39259864,15094.611673275032,3878.47,68955.88,3309857.5920472806,1040862231.1889524,1044172088.7809998,522086.0443904999
2024-03-11,1842.83986073,32800.850107668,4064.8,72078.1,7490775.465895304,2364222954.145505,2371713729.6114,1185856.8648057
2024-03-12,1999.0795082,35802.88181702213,3979.96,71452.01,7956256.479455672,2558187869.618683,2566144126.0981383,1283072.0630490691
2024-03-13,1108.2568848,20018.980595408186,4004.79,73072.41,4438336.0896781925,1462835157.8497112,1467273493.9393895,733636.7469696947
2024-03-14,1760.92666841,32377.33915325629,3881.7,71388.94,6835389.048767097,2311383922.171464,2318219311.220231,1159109.6556101155
2024-03-15,2226.86557363,40929.20330014056,3742.19,69499.85,8333354.08098245,2844573489.979274,2852906844.0602565,1426453.4220301283
2024-03-16,1950.8984669,36177.12475085271,3523.09,65300.63,6873190.879750721,2362389037.819275,2369262228.6990256,1184631.1143495128
2024-03-17,1538.83260511,28818.065766116903,3644.71,68393.48,5608598.584170468,1970967804.613601,1976576403.1977715,988288.2015988858
2024-03-18,1423.60029804,27076.572926845554,3520.46,67609.99,5011727.905237899,1830646824.8182988,1835658552.7235367,917829.2763617684
2024-03-19,2783.36673351,53936.019456615075,3158.64,61937.4,8791653.499134026,3340656811.492151,3349448464.991285,1674724.2324956425
2024-03-20,3115.74824123,60325.050240201075,3516.53,67840.51,10956622.162732532,4092482174.0708632,4103438796.233596,2051719.398116798
2024-03-21,1804.07817222,34221.47835788517,3492.85,65501.27,6301374.443838627,2241550293.718993,2247851668.162832,1123925.834081416
2024-03-22,1582.60821725,30024.67088626038,3336.35,63796.64,5280134.925622038,1915473119.6492345,1920753254.5748565,960376.6272874282
2024-03-23,748.87580407,14363.053134903774,3329.53,63990.01,2493404.455925187,919091913.7330239,921585318.1889491,460792.65909447457
2024-03-24,951.03420773,18429.700469069125,3454.98,67209.99,3285804.1670229957,1238659984.2291312,1241945788.3961542,620972.8941980771
2024-03-25,2637.12991986,51329.32545755817,3590.42,69880.01,9468404.006863741,3586893776.267419,3596362180.2742825,1798181.0901371413
2024-03-26,1991.1644332,38814.8999325273,3587.33,69988.0,7142963.906151356,2716577216.4777207,2723720180.383872,1361860.0901919361
2024-03-27,1928.48743012,37756.831967821614,3501.19,69469.99,6752000.905461843,2622966739.236248,2629718740.14171,1314859.370070855
2024-03-28,740.04199237,14687.969468571491,3560.49,70780.6,2634912.113413461,1039623291.7671714,1042258203.8805848,521129.10194029246
2024-03-29,554.98494706,11013.700570875302,3509.74,69850.54,1947852.8680943642,769312932.2739481,771260785.1420424,385630.3925710212
2024-03-30,426.15447403,8483.285973859,3505.64,69582.18,1493944.1703385292,590285531.6245321,591779475.7948706,295889.7378974353
2024-03-31,445.45998982,8696.41166776529,3645.29,71280.01,1623830.8462909476,619880310.6424265,621504141.4887174,310752.0707443587
2024-04-01,963.00230764,19033.90755181522,3503.8,69649.8,3374167.4855090324,1325707854.2024198,1329082021.6879287,664541.0108439644
2024-04-02,1338.87028285,26682.13165954141,3278.96,65463.99,4390102.102653836,1746718800.1389022,1751108902.241556,875554.451120778
2024-04-03,699.40486938,13935.901025958186,3310.83,65963.28,2315610.6236893856,919257741.4275671,921573352.0512565,460786.6760256283
2024-04-04,640.50381165,12924.36439785457,3327.4,68487.79,2131212.38288421,885161154.7637402,887292367.1466244,443646.18357331224
2024-04-05,1192.8071258,24453.83458029197,3317.85,67820.62,3957555.12233553,1658474222.612841,1662431777.7351763,831215.8888675881
2024-04-06,409.05991875,8362.834924168465,3351.59,68896.0,1371001.1330833125,576165874.9355105,577536876.0685939,288768.4380342969
2024-04-07,1039.10797304,21291.900292577877,3454.2,69360.39,3589286.7604747675,1476814508.1343157,1480403794.8947904,740201.8974473953
2024-04-08,1346.41386141,26803.288549447687,3694.61,71620.0,4974474.1165040005,1919651525.9114432,1924626000.0279472,962313.0000139736
2024-04-09,1145.85680641,22373.221450807436,3506.39,69146.0,4017820.8474279596,1547018770.437531,1551036591.2849588,775518.2956424794
2024-04-10,960.7240036,18948.555027884056,3545.64,70631.08,3406381.456124304,1338356906.058881,1341763287.5150054,670881.6437575027
2024-04-11,906.37869577,18057.902401717827,3502.52,70006.23,3174609.5095083406,1264165668.8522105,1267340278.361719,633670.1391808594
2024-04-12,968.76065312,19827.906008766648,3237.43,67116.52,3136294.8012302816,1330780050.195507,1333916344.9967372,666958.1724983687
2024-04-13,2265.35132706,47738.24245843166,3007.01,63924.51,6811934.093982692,3051643757.4164395,3058455691.510422,1529227.845755211
2024-04-14,1442.50605969,30521.09609143247,3155.11,65661.84,4551265.293988517,2004071328.1802642,2008622593.4742527,1004311.2967371264
2024-04-15,1039.68842791,21353.858605363796,3101.99,63419.99,3225103.106492541,1354261499.2135859,1357486602.3200784,678743.3011600391
2024-04-16,1072.12958705,21979.21625423318,3084.22,63793.39,3306683.514971351,1402128714.4006364,1405435397.9156077,702717.6989578039
2024-04-17,1195.53342939,24483.79558537713,2985.41,61277.37,3569157.4554351997,1500302601.0895212,1503871758.5449564,751935.8792724783
2024-04-18,1149.90153066,23708.735794513304,3064.4,63470.08,3523758.250554504,1504795357.576623,1508319115.8271775,754159.5579135888
2024-04-19,1156.15462159,24101.0332946957,3056.46,63818.01,3533740.3547049714,1538079983.811223,1541613724.165928,770806.8620829639
2024-04-20,371.28956662,7722.898012748114,3155.79,64940.59,1171711.9014437299,501529553.45769,502701265.3591337,251350.63267956686
2024-04-21,433.89497253,8926.408517081913,3147.67,64941.15,1365758.188183505,579691234.469094,581056992.6572776,290528.4963286388
2024-04-22,479.1693477,9905.395584335201,3200.2,66819.32,1533437.74650954,661871797.2762809,663405235.0227904,331702.61751139525
2024-04-23,346.74029882,7199.51646330234,3219.46,66414.0,1116316.5224390372,478148686.3937616,479265002.91620064,239632.50145810033
2024-04-24,680.79265937,13981.310179432227,3140.8,64289.59,2138233.584549296,898852699.0985242,900990932.6830735,450495.4663415368
2024-04-25,586.38670895,11987.564720640665,3155.8,64498.34,1850519.17610441,773178025.1238866,775028544.299991,387514.2721499955
2024-04-26,452.0273974,9242.151977812942,3131.3,63770.01,1415433.3894786201,589372124.0466511,590787557.4361297,295393.77871806483
2024-04-27,619.55408063,12327.348046127487,3255.56,63461.98,2016995.482735803,782317915.1563817,784334910.6391175,392167.45531955874
2024-04-28,598.32466122,11571.89874489238,3263.45,63118.62,1952602.615658409,730402279.5573391,732354882.1729975,366177.44108649873
2024-04-29,691.38727701,13587.013279576224,3216.73,63866.0,2224006.1955763777,867748190.1134151,869972196.3089916,434986.09815449576
2024-04-30,1240.37463719,25096.160902812117,3014.05,60672.0,3738551.1752225193,1522634274.2954168,1526372825.4706395,763186.4127353197
2024-05-01,1563.9364447,31091.499479523405,2972.46,58364.97,4648738.524412963,1814654434.3773992,1819303172.901812,909651.586450906
2024-05-02,1111.43599038,21865.706491931236,2986.19,59060.61,3318959.040112852,1291401963.4944189,1294720922.5345316,647360.4612672658
2024-05-03,1893.36182146,37895.7913467145,3102.61,62882.01,5874363.320880011,2382963530.4220147,2388837893.7428946,1194418.9468714474
2024-05-04,507.7136021,10301.725441624292,3117.23,63892.04,1582660.071874183,658198253.9852769,659780914.0571511,329890.45702857553
2024-05-05,319.19357052,6498.537351804688,3136.41,64012.0,1001121.9065146331,415984372.9637217,416985494.87023634,208492.74743511816
2024-05-06,526.15693917,10745.812294431553,3062.6,63165.19,1611408.241902042,678761275.282105,680372683.524007,340186.3417620035
2024-05-07,662.13314723,13741.232324275776,3005.69,62312.08,1990166.9792977385,856244767.8888581,858234934.8681558,429117.46743407793
2024-05-08,545.13818817,11298.612048517023,2974.21,61193.03,1621355.4506370958,691396306.0432637,693017661.4939008,346508.8307469504
2024-05-09,423.08399092,8707.650494166695,3036.23,63074.01,1284580.3057510317,549226434.3455751,550511014.6513262,275255.5073256631
2024-05-10,582.37953417,12109.867381076592,2909.99,60799.99,1694718.6206393584,736279815.6707829,737974534.2914222,368987.2671457111
2024-05-11,252.68119715,5273.634988752069,2912.45,60825.99,735921.3526395175,320774069.08948344,321509990.44212294,160754.99522106146
2024-05-12,132.7424437,2774.1865748531645,2929.29,61483.99,388841.112905973,170568059.62640622,170956900.7393122,85478.4503696561
2024-05-13,565.88787808,11997.530881868961,2950.99,62940.08,1669929.469335299,755125553.507303,756795482.9766383,378397.7414883192
2024-05-14,410.62327166,8760.75107040527,2881.93,61577.49,1183387.5252951037,539465061.4303697,540648448.9556649,270324.22447783244
2024-05-15,840.92623349,18282.348683723932,3032.55,66206.5,2550150.8493700996,1210410318.1289685,1212960468.9783385,606480.2344891692
2024-05-16,864.47941081,19138.301699041913,2944.7,65235.21,2545632.521012207,1248491130.380356,1251036762.9013684,625518.3814506842
2024-05-17,803.80450127,17590.494995874094,3092.01,67024.0,2485371.5559718525,1178985336.6034653,1181470708.1594372,590735.3540797186
2024-05-18,428.34692118,9212.040946383187,3122.94,66915.2,1337701.734029869,616425562.3354203,617763264.0694501,308881.6320347251
2024-05-19,444.37193782,9590.810608860862,3071.19,66274.01,1364750.651713406,635621478.1997508,636986228.8514642,318493.11442573206
2024-05-20,2412.63346595,48883.737557255256,3661.78,71446.62,8834532.97294639,3492577821.4329443,3501412354.4058905,1750706.1772029453
2024-05-21,2514.88452105,47714.05623824204,3789.6,70148.34,9530406.38097108,3347061839.7793236,3356592246.1602945,1678296.1230801472
2024-05-22,1532.20096505,28613.761062354548,3737.73,69166.62,5726953.513096336,1979117138.1706731,1984844091.6837695,992422.0458418848
2024-05-23,3399.6206466,61185.23639622678,3783.61,67969.65,12862838.674682226,4158739103.018795,4171601941.693477,2085800.9708467387
2024-05-24,1259.53494703,22909.205928496474,3728.28,68549.99,4695898.952313009,1570425837.306374,1575121736.258687,787560.8681293435
2024-05-25,450.52879299,8294.089175983716,3749.26,69290.57,1689149.5824056875,574702166.634742,576391316.2171477,288195.6581085739
2024-05-26,870.27387015,15771.111691216705,3826.47,68507.67,3330076.8559128703,1080442115.2750158,1083772192.1309288,541886.0960654644
2024-05-27,1117.75118232,19799.998146656693,3894.22,69436.43,4352769.00921419,1374841185.310457,1379193954.3196712,689596.9771598356
2024-05-28,872.76195767,15474.797864648284,3844.69,68398.39,3355499.1710342723,1058451259.5173806,1061806758.6884148,530903.3793442075
2024-05-29,706.90346557,12634.026165435509,3767.43,67652.42,2663209.323292385,854722444.4350325,857385653.7583249,428692.82687916246
2024-05-30,651.51680966,11820.884596671676,3747.91,68352.17,2441826.3660928104,807983113.5020838,810424939.8681766,405212.4699340883
2024-05-31,751.51243923,13537.49138622274,3762.29,67540.01,2827407.734990637,914322303.6003977,917149711.3353883,458574.8556676942
2024-06-01,386.36718734,6911.143344788319,3815.82,67766.85,1474307.6407957189,468346414.3747683,469820722.015564,234910.36100778202
2024-06-02,476.1906889,8520.369369146758,3780.91,67765.63,1800434.137568899,577388198.1329327,579188632.2705016,289594.3161352508
2024-06-03,554.85289055,10069.000402014146,3767.06,68809.9,2090164.129875283,692846910.7625531,694937074.8924284,347468.53744621424
2024-06-04,653.36890405,12038.597081455648,3810.23,70537.84,2489485.7992784316,849176634.7561854,851666120.5554638,425833.0602777319
2024-06-05,792.16134139,14728.5669827129,3865.99,71108.0,3062487.8242003256,1047318941.0067489,1050381428.8309492,525190.7144154746
2024-06-06,359.59215034,6659.794977306844,3813.46,70799.06,1371290.2816355764,471507224.1860459,472878514.46768147,236439.25723384073
2024-06-07,463.10942508,8693.40317644657,3678.32,69355.6,1703464.6604602656,602936193.3443578,604639658.0048181,302319.82900240907
2024-06-08,381.73213478,7177.114982927623,3681.57,69310.46,1405373.5754420047,497449140.9396057,498854514.5150477,249427.25725752386
2024-06-09,161.90230655,3046.2673321586576,3706.4,69648.14,600074.70899692,212166853.62761268,212766928.3366096,106383.46416830481
2024-06-10,300.07267636,5676.641466572355,3667.85,69540.0,1100621.565987026,394753647.5854416,395854269.15142864,197927.13457571433
2024-06-11,1141.83901501,21798.698397957232,3497.33,67314.24,3993387.842364923,1467362815.6477087,1471356203.4900737,735678.1017450369
2024-06-12,661.12325498,12700.501783281834,3560.12,68263.99,2353678.122519397,866986926.7289333,869340604.8514527,434670.3024257264
2024-06-13,395.16260003,7611.964683252428,3469.4,66773.01,1370977.1245440822,508273793.91446114,509644771.0390052,254822.38551950263
2024-06-14,835.21243612,15998.650864516227,3481.8,66043.99,2908042.6600826164,1056614737.7096012,1059522780.3696837,529761.3901848419
2024-06-15,640.93471233,12011.249919608483,3568.74,66228.25,2287329.345280564,795484062.4883105,797771391.833591,398885.6959167955
2024-06-16,547.35195174,10162.551389515334,3624.41,66676.87,1983827.8874059734,677607117.8670332,679590945.7544392,339795.4728772196
2024-06-17,775.2460616,14484.774061849705,3511.46,66504.33,2722245.5354659357,963300194.1846932,966022439.7201592,483011.2198600796
2024-06-18,1134.36293807,21524.880491056385,3483.42,65175.32,3951462.545731799,1402890973.966357,1406842436.5120888,703421.2182560444
2024-06-19,914.81278352,16857.887893962616,3560.51,64974.37,3257200.0638507954,1095330645.4408479,1098587845.5046988,549293.9227523494
2024-06-20,683.15985978,12565.701198346273,3513.08,64869.99,2399995.2401959226,815136911.0797107,817536906.3199066,408768.4531599533
2024-06-21,846.76870826,15514.479809888559,3518.5,64143.56,2979355.70001281,995153966.5543753,998133322.2543881,499066.66112719406
2024-06-22,293.14390825,5390.727109437308,3495.75,64262.01,1024757.8172649374,346418959.4139314,347443717.23119634,173721.85861559818
2024-06-23,497.72326597,9197.158977996545,3420.91,63210.01,1702666.4977894325,581352510.9707514,583055177.4685408,291527.5887342704
2024-06-24,1894.06141493,34849.03437714399,3352.73,60293.3,6350276.527678259,2101163284.4114556,2107513560.939134,1053756.780469567
2024-06-25,907.98958576,16495.719083291177,3394.91,61806.01,3082542.9245924815,1019534578.6190853,1022617121.5436778,511308.56077183894
2024-06-26,491.97495323,8944.724695353258,3371.44,60864.99,1658664.0363177513,544420579.135429,546079243.1717467,273039.62158587336
2024-06-27,429.88895523,7733.617493606042,3450.44,61706.47,1483306.0466838013,477214235.86067647,478697541.90736026,239348.77095368013
2024-06-28,677.49750925,12132.064555290202,3380.15,60427.84,2290043.2058913875,733114455.8167474,735404499.0226388,367702.2495113194
2024-06-29,382.43917408,6883.881071779599,3378.8,60986.68,1292185.481381504,419825052.0826794,421117237.56406087,210558.61878203045
2024-06-30,448.9715752,8151.959473519883,3438.16,62772.01,1543636.110989632,511714881.5913849,513258517.7023745,256629.25885118727
2024-07-01,1758.24163618,31812.872136017806,3442.2,62899.99,6052219.360058796,2001029339.2267985,2007081558.5868573,1003540.7792934286
2024-07-02,337.4250812,6141.051315298929,3421.35,62135.47,1154449.30156362,381577109.7702171,382731559.07178074,191365.77953589038
2024-07-03,1051.44942602,19130.681125831085,3295.48,60208.58,3465030.5544603895,1151831145.019091,1155296175.5735512,577648.0877867755
2024-07-04,1884.97441444,34587.21799385619,3059.7,57050.01,5767456.215862067,1973201132.4216757,1978968588.6375377,989484.2943187689
2024-07-05,3195.71582889,60264.112170108376,2981.78,56628.79,9528921.544267625,3412683752.6175117,3422212674.1617794,1711106.3370808898
2024-07-06,681.41646638,12895.954101639292,3066.83,58230.13,2089788.4615881753,750933083.8124892,753022872.2740773,376511.43613703863
2024-07-07,650.86995816,12427.836893076978,2931.0,55857.81,1907699.84736696,694191751.884484,696099451.731851,348049.7258659255
2024-07-08,2015.14748371,38140.205277072295,3019.01,56714.62,6083750.404795327,2163107249.01115,2169190999.415945,1084595.4997079726
2024-07-09,1216.16061361,22805.956005110853,3066.65,58050.0,3729538.945727106,1323885746.096685,1327615285.042412,663807.642521206
2024-07-10,1156.21088033,21731.991948646075,3101.05,57725.85,3585467.750447347,1254497707.428751,1258083175.1791983,629041.5875895992
2024-07-11,1195.31602525,22175.52442569417,3099.57,57339.89,3704965.6923841424,1271542131.261617,1275247096.9540012,637623.5484770006
2024-07-12,999.55404632,18553.253901273973,3133.88,57889.1,3132482.4346813215,1074031170.416239,1077163652.8509204,538581.8264254603
2024-07-13,1018.57673816,18919.91344993495,3175.93,59204.02,3234928.4200244886,1120134934.2882178,1123369862.7082422,561684.9313541211
2024-07-14,943.94978588,17732.03464360109,3245.08,60797.91,3063192.5711634704,1078070646.3785412,1081133838.9497046,540566.9194748524
2024-07-15,1920.80711204,35954.515284879235,3483.39,64724.14,6690920.2860090155,2327125080.9306636,2333816001.2166724,1166908.0006083362
2024-07-16,1469.5419278,27443.233990635996,3444.13,65043.99,5061293.439793814,1785017437.2545877,1790078730.6943815,895039.3653471908
2024-07-17,969.91235778,18258.98559080314,3387.05,64087.99,3285141.6514187492,1170181685.9535356,1173466827.6049542,586733.4138024772
2024-07-18,789.96559029,14824.39649459085,3426.5,63987.92,2706817.0951286852,948582296.9441597,951289114.0392884,475644.5570196442
2024-07-19,1214.64227952,22986.155979822288,3503.53,66660.0,4255535.665566706,1532257157.6149538,1536512693.2805204,768256.3466402602
2024-07-20,587.02596909,11197.732045326688,3517.5,67139.96,2064863.8462740749,751815281.613952,753880145.460226,376940.07273011305
2024-07-21,586.79738977,11284.644842654267,3535.92,68165.34,2074868.6264355385,769221652.4787745,771296521.1052101,385648.26055260503
2024-07-22,613.21817358,11894.346319446271,3439.6,67532.01,2109225.229845768,803249114.5883087,805358339.8181545,402679.16990907723
2024-07-23,1951.72345615,37356.90286370291,3482.51,65936.01,6796896.453276937,2463165120.7901435,2469962017.2434206,1234981.0086217104
2024-07-24,1036.34520139,20102.262008791193,3335.81,65376.0,3457050.686248776,1314205481.086733,1317662531.772982,658831.2658864909
2024-07-25,1283.78800993,26015.406948766056,3175.48,65799.95,4076643.1497725165,1711812476.458459,1715889119.6082313,857944.5598041157
2024-07-26,691.85726947,14328.705050616807,3274.61,67907.99,2265562.7331791567,973033559.2902358,975299122.023415,487649.56101170747
2024-07-27,983.48495705,20553.680475379377,3249.01,67896.5,3195352.4603050207,1395522966.396596,1398718318.856901,699359.1594284505
2024-07-28,358.94722364,7483.3033333625735,3270.16,68249.88,1173814.8528585823,510734554.5055957,511908369.3584543,255954.18467922715
2024-07-29,1536.69665152,31562.886647111995,3317.66,66784.69,5098237.012881842,2107917600.232514,2113015837.2453957,1056507.918622698
2024-07-30,1042.73339216,20923.667218479695,3279.21,66188.0,3419341.7669049934,1384895685.856734,1388315027.623639,694157.5138118196
2024-07-31,1050.20500285,21076.683514625984,3232.74,64628.0,3395039.7209133087,1362143902.183248,1365538941.9041615,682769.4709520808
2024-08-01,1991.15206173,40328.44089078896,3203.4,65354.02,6378456.514545882,2635625732.5454392,2642004189.059985,1321002.0945299927
2024-08-02,1358.1611916,28089.66166505526,2989.61,61498.33,4060372.280019276,1727467282.6659179,1731527654.9459372,865763.8274729686
2024-08-03,1223.47869457,25412.348902129033,2903.64,60697.99,3552541.6767012347,1542478499.537939,1546031041.2146404,773015.5206073202
2024-08-04,1511.43343255,32064.670428939815,2688.92,58161.0,4064123.5854523457,1864913296.8175685,1868977420.4030209,934488.7102015105
2024-08-05,7158.20680225,162118.5374579059,2419.59,54018.81,17319925.596656077,8757450472.416502,8774770398.013159,4387385.19900658
2024-08-06,1662.73764869,37247.32874856099,2461.33,56022.01,4092546.0568501577,2086670223.6251714,2090762769.6820216,1045381.3848410108
2024-08-07,1622.39529572,37449.84422664257,2342.8,55134.16,3800947.6988128163,2064765703.566788,2068566651.2656007,1034283.3256328003
2024-08-08,1767.57786115,41246.324504138225,2682.5,61685.99,4741527.612534875,2544320360.8990254,2549061888.5115604,1274530.9442557802
2024-08-09,1412.77547454,32502.42634655509,2598.78,60837.99,3671492.6477250615,1977382289.047455,1981053781.6951802,990526.89084759
2024-08-10,569.24145189,13254.586651465186,2609.92,60923.51,1485674.6501167489,807515942.4064058,809001617.0565226,404500.8085282613
2024-08-11,960.2064668,22003.798467876713,2555.38,58712.59,2453692.401131384,1291899997.8870735,1294353690.288205,647176.8451441025
2024-08-12,1157.40319384,25945.742895341842,2722.3,59346.64,3150798.7145906324,1539792663.14241,1542943461.8570006,771471.7309285003
2024-08-13,755.06486986,16840.50499092591,2702.44,60587.15,2040517.5069044586,1020318201.9609768,1022358719.4678813,511179.3597339407
2024-08-14,871.92519594,19447.808268746092,2661.45,58683.39,2320585.3127345126,1141263317.2800517,1143583902.5927863,571791.9512963932
2024-08-15,947.97633439,21168.062906716226,2569.89,57541.06,2436194.9019855172,1218032777.7991328,1220468972.7011182,610234.4863505592
2024-08-16,619.71683768,13939.927554448876,2592.73,58874.6,1606758.4365580664,820707658.7971557,822314417.2337137,411157.2086168569
2024-08-17,198.74266136,4516.645684511281,2614.51,59491.99,519614.67555233365,268704239.89648825,269223854.57204056,134611.92728602028
2024-08-18,369.42541011,8348.722794818103,2612.15,58427.35,964994.5850188364,487793748.7858155,488758743.3708343,244379.37168541714
2024-08-19,423.70611023,9528.659915686785,2636.36,59438.5,1117041.8407659628,566369252.398549,567486294.2393149,283743.1471196575
2024-08-20,1137.91315902,26043.089061665298,2572.82,59013.8,2927645.7337898365,1536901649.2673037,1539829295.0010936,769914.6475005469
2024-08-21,995.47424263,22927.856721492128,2630.71,61156.03,2618804.0448291674,1402176693.495274,1404795497.5401032,702397.7487700516
2024-08-22,366.44288986,8484.646342292835,2622.88,60375.84,961135.7269559968,512267650.0188574,513228785.7458134,256614.39287290673
2024-08-23,1722.74531013,39605.5056697759,2762.48,64037.24,4759049.464327922,2536227271.8968,2540986321.361128,1270493.160680564
2024-08-24,645.37097462,14879.961523643493,2768.0,64157.01,1786386.85774816,954653840.2720108,956440227.129759,478220.11356487946
2024-08-25,241.61625815,5598.325303936759,2746.13,64220.0,663509.6549934595,359524451.0188187,360187960.67381215,180093.98033690607
2024-08-26,308.88860048,7209.365395226694,2680.49,62834.0,827972.804700635,452993265.2436741,453821238.0483747,226910.61902418736
2024-08-27,1014.25427791,24292.1741541365,2457.33,59415.0,2492357.4647365804,1443319527.3680203,1445811884.8327568,722905.9424163784
2024-08-28,1233.40360096,29219.86693654558,2528.33,59034.9,3118451.3264151965,1724991922.6122746,1728110373.93869,864055.186969345
2024-08-29,784.62428447,18393.125479861545,2527.61,59359.01,1983224.187669217,1091797719.2903562,1093780943.4780254,546890.4717390127
2024-08-30,866.91054537,20394.86390876281,2526.0,59123.99,2189816.03760462,1205825729.7930534,1208015545.830658,604007.772915329
2024-08-31,207.57728837,4865.440124202525,2513.01,58973.99,521643.8014466937,286934417.2303185,287456061.03176516,143728.0305158826
2024-09-01,879.7812333,20676.903421652136,2425.72,57301.86,2134102.933240476,1184825025.1010318,1186959128.0342722,593479.5640171361
2024-09-02,659.90422051,15385.175141069849,2538.01,59132.13,1674843.510696585,909758176.5145106,911433020.0252072,455716.5100126036
2024-09-03,615.35128015,14483.603731721943,2425.29,57487.73,1492405.3062349935,832629500.7562236,834121906.0624585,417060.95303122926
2024-09-04,1192.42140459,28217.88441354343,2450.71,57970.9,2922279.060442759,1635816155.549085,1638738434.6095276,819369.2173047638
2024-09-05,866.40937423,20514.750480895826,2368.81,56180.0,2052359.1897697663,1152518682.0167274,1154571041.2064972,577285.5206032486
2024-09-06,2071.16505251,49216.47977489884,2225.23,53962.97,4608818.609796827,2655867421.598473,2660476240.20827,1330238.120104135
2024-09-07,819.55723102,19503.777909530516,2273.58,54160.86,1863328.9293024517,1056341384.829175,1058204713.7584774,529102.3568792387
2024-09-08,768.80765034,18288.756568042623,2297.3,54869.95,1766181.8151260822,1003503158.4506702,1005269340.2657963,502634.67013289814
2024-09-09,699.73739915,16757.420292494935,2359.5,57042.0,1651030.393294425,955876768.324496,957527798.7177905,478763.89935889526
2024-09-10,405.05024597,9814.08603680536,2388.52,57635.99,967470.6135042644,565644564.6764534,566612035.2899576,283306.0176449788
2024-09-11,461.6117631,11213.506772852576,2340.55,57338.0,1080425.412123705,642960051.341821,644040476.7539446,322020.2383769723
2024-09-12,436.33636985,10743.31619606734,2361.76,58132.32,1030521.7848569361,624533894.9709694,625564416.7558264,312782.20837791316
2024-09-13,502.47583449,12375.467898083603,2439.19,60498.0,1225634.030729663,748691056.8982618,749916690.9289914,374958.3454644957
2024-09-14,169.92006521,4211.483990638513,2417.79,59993.03,410831.0344640859,252659685.39489603,253070516.42936012,126535.25821468007
2024-09-15,232.77663084,5871.530144294348,2316.1,59132.0,539133.954688524,347195320.4924134,347734454.44710195,173867.227223551
2024-09-16,335.01086343,8528.644004452493,2295.68,58213.99,769077.7389589823,496486396.7887574,497255474.52771634,248627.73726385817
2024-09-17,269.47649824,6889.926778551826,2341.8,60313.99,631060.0635784321,415558974.82230705,416190034.8858855,208095.01744294274
2024-09-18,376.27521536,9748.838178706439,2374.75,61759.99,893559.56767616,602088148.4285278,602981707.996204,301490.853998102
2024-09-19,372.38307163,9563.5346949482,2465.21,62947.99,918002.4720129924,602005286.3422523,602923288.8142653,301461.64440713264
2024-09-20,586.45562196,14594.252902031929,2561.4,63201.05,1502147.430088344,922372107.373965,923874254.8040534,461937.12740202673
2024-09-21,153.80125494,3780.0824168263384,2612.4,63348.96,401790.39840525604,239464289.82023504,239866080.2186403,119933.04010932015
2024-09-22,183.8410621,4474.903628365079,2581.0,63578.76,474493.7812801,284508823.8109526,284983317.5922327,142491.65879611636
2024-09-23,1639.18617399,38826.020888952924,2646.97,63339.99,4338876.62696631,2459239774.8460693,2463578651.473036,1231789.325736518
2024-09-24,435.66787708,10469.561810472109,2653.2,64262.7,1155914.011468656,672802309.757826,673958223.7692946,336979.11188464734
2024-09-25,365.13911557,8869.166973651292,2579.95,63152.01,942040.6612148214,560105721.4116962,561047762.072911,280523.8810364555
2024-09-26,381.70195669,9326.86551508814,2632.26,65173.99,1004738.7925168194,607869039.8116993,608873778.6042161,304436.88930210803
2024-09-27,526.21508288,12887.688586057984,2694.43,65769.95,1417849.7057643582,847622633.9206042,849040483.6263686,424520.24181318434
2024-09-28,252.77868935,6194.726334413503,2675.21,65858.0,676236.0775360136,407972286.9318045,408648523.00934047,204324.26150467023
2024-09-29,171.36857926,4225.3818614155725,2657.62,65602.01,455432.56361296115,277193543.126403,277648975.6900159,138824.48784500797
2024-09-30,1197.90324283,29220.883653368426,2602.23,63327.59,3117219.755589511,1850488139.4382176,1853605359.1938071,926802.6795969036
2024-10-01,940.75931665,23309.229723333483,2447.79,60805.78,2302781.2477027033,1417335894.5264766,1419638675.7741792,709819.3378870896
2024-10-02,759.53605819,19225.58553543352,2364.1,60649.28,1795619.1951669788,1166017920.3024576,1167813539.4976246,583906.7697488123
2024-10-03,398.61076464,10268.08307197428,2349.8,60752.71,936655.5747510721,623813873.1275626,624750528.7023137,312375.26435115683
2024-10-04,394.14411197,10154.479284940777,2414.41,62086.0,951625.4853814876,630451000.8848331,631402626.3702146,315701.3131851073
2024-10-05,108.02775154,2775.1458159613608,2414.66,62058.0,260850.29053357636,172219999.04693013,172480849.3374637,86240.42466873185
2024-10-06,219.94634324,5629.109622490708,2440.03,62819.91,536675.6758958972,353620159.86500025,354156835.5408961,177078.41777044805
2024-10-07,638.08666315,16305.504130999621,2422.71,62224.0,1545898.9396801367,1014593689.0473205,1016139587.9870006,508069.7939935003
2024-10-08,478.48341607,12218.58266380057,2440.89,62160.49,1167925.3854511022,759513085.4873487,760681010.8727998,380340.5054363999
2024-10-09,937.3690812,23805.60276436518,2370.47,60636.02,2222005.2859121636,1443477005.3321023,1445699010.6180146,722849.5053090072
